soil_type,rainfall,humidity,temperature,crop,moisture_output
Clay,97.4793162146783,92.32866620535299,43.996753181416324,Wheat,84.98449484422437
Silt,65.03256863469369,82.49844589164496,43.34122145017445,Rice,69.24383676713708
Sandy,19.954245092914512,93.57599420902261,25.046348704109548,Sugarcane,47.999336449308856
Loamy,68.02282424312914,83.11007248147445,32.12561808836285,Wheat,79.55939064784408
Silt,7.219840897917584,71.80087141932114,42.28786173332833,Vegetables,50.421958966448656
Silt,3.0652502205806065,75.78929159195116,15.1855146792269,Rice,60.1636372643619
Loamy,25.76828885112137,92.2389546758007,39.32050711012776,Cotton,58.91804533967128
Silt,46.26229567393163,70.51647281583584,43.451086583667575,Wheat,54.993783500698584
Loamy,86.82725054083805,74.26739270298711,17.739772030006712,Maize,76.66344250471657
Clay,72.7169069766308,40.95337012025204,19.84343058098763,Sugarcane,87.41264614944544
Loamy,74.2706521199981,63.17448540812719,43.82238908314066,Rice,64.53529501200009
Loamy,42.54933344480754,80.14779783706692,31.12620430921039,Wheat,62.27398312267743
Loamy,34.59349925469629,48.96598888214558,15.425899034151712,Cotton,67.45004180163399
Silt,37.10387629846027,44.157792636717446,22.728959962905876,Sugarcane,66.5690976345035
Silt,98.76495637360578,51.967876575709084,28.49831022806579,Sugarcane,85.35946005149525
Loamy,4.010919141248248,46.90504395949834,35.787267330743035,Wheat,61.982696588795015
Silt,86.70314961224486,45.04388459254771,36.99481134410399,Cotton,58.24288919874982
Sandy,57.86754085723934,59.739559000766086,44.862645387763685,Vegetables,37.04843075234748
Sandy,43.86154191895905,93.5486959718474,23.62533598151277,Vegetables,53.66443349837772
Silt,72.52576604151365,65.49417527171028,31.146603056054257,Rice,70.84466363634205
Silt,48.666894142470284,43.15442665707261,30.99970643578815,Wheat,53.28877785354895
Loamy,87.34232380816606,35.38801685666118,27.169357783417126,Rice,80.43706359957747
Clay,90.07018640112585,78.73093015965478,20.074856815272604,Vegetables,88.51815984328104
Silt,42.17209268734554,56.79591351054715,44.323696895515276,Sugarcane,57.12205862164835
Sandy,27.682779723505156,87.52816626097515,40.59951559999758,Rice,46.4890941656118
Loamy,59.23503285933622,76.16575380485392,29.949990848827117,Cotton,67.16837706076625
Silt,91.2363345616691,85.73690153789579,33.097362680520895,Maize,71.33429205586073
Sandy,21.066218900566657,49.03622275929141,21.81783160678987,Vegetables,47.77873707095419
Sandy,62.296658356348274,78.46512457227408,31.313612111752406,Vegetables,48.0222311892134
Clay,63.156022009252055,48.48433892856032,35.84910399364428,Cotton,69.02148212912516
Loamy,73.3113022415281,95.7347935615204,30.455010851597663,Rice,80.60282583355084
Loamy,13.15676851272598,74.5461997073362,44.70855511754824,Wheat,56.13964511223864
Clay,71.58249646820886,52.71582601227395,33.340249687431786,Sugarcane,81.46592945320198
Clay,90.9032520665641,48.865830360459086,26.12921137776507,Maize,91.93975923858316
Loamy,17.968310887024195,43.36486095501505,38.164560828475146,Wheat,58.84140861240576
Loamy,23.754332492387764,78.62486712256094,20.113875347449262,Wheat,69.0588473416947
Silt,97.13950940416396,45.31009290985491,26.535474411187998,Cotton,70.16520378206421
Silt,18.097695270948975,71.67122861492423,25.408768511327576,Rice,60.764702383796774
Clay,85.4385093369579,48.52445188477502,27.95421285323332,Vegetables,78.41281312565017
Silt,49.227785644803475,76.3378261355708,38.45339477786179,Vegetables,59.891658858084774
Sandy,24.723107440317705,87.04578099783774,29.525190964902222,Cotton,47.252795676149475
Silt,87.07499012725114,84.46176702012572,38.82043350797888,Rice,68.45863755695049
Silt,44.53052550026655,83.25959316515471,32.29466709419597,Cotton,66.0063328862462
Sandy,51.48173539296902,43.140568398457646,25.26208303972666,Vegetables,48.94558105934144
Clay,35.92333693997657,36.18694628891631,39.29936231050417,Wheat,67.18029448718089
Sandy,59.29508514349274,78.92641799411699,22.148690116592746,Sugarcane,54.98751084736105
Silt,16.352387258502276,55.78430496560459,21.731489393993865,Rice,60.32261255585153
Clay,39.10815366517607,60.26423584823431,30.13508772164507,Maize,69.2741844061729
Silt,96.94123223352875,32.18043649553737,22.82547737886267,Maize,70.10540061883155
Sandy,25.813343270112753,48.170351449253445,15.27261104853649,Wheat,48.9296625397616
Sandy,65.67366645412922,32.35734827121248,34.44892581896404,Cotton,50.519814537543205
Silt,32.51900642246949,91.54300408208734,30.33281464417194,Cotton,71.58337271712813
Loamy,77.34731256866006,47.03776782529714,28.365534434794835,Vegetables,71.68611824323379
Loamy,13.087366071834982,69.01360187011056,44.00905543854946,Wheat,39.07836378737524
Sandy,96.98210450785447,32.72855244627913,32.135975518887406,Vegetables,53.48137062537849
Sandy,45.37895413836392,76.67931739139607,40.90294733368154,Vegetables,48.12612799274971
Loamy,23.605046334646396,52.61191420278657,19.183507086154805,Maize,69.29980201662235
Loamy,7.349674733001265,92.8543430870366,32.07619389388283,Vegetables,65.15053244355767
Silt,16.975790508754073,92.1682732253825,41.03938880192709,Vegetables,55.31878111826244
Silt,51.977394855601766,52.77034328532234,32.49317271839694,Maize,70.9953832712113
Loamy,33.70031764312863,93.06726269833275,36.54042534381004,Cotton,60.415983192504854
Silt,82.88833658826094,99.73103714491452,26.16130703436622,Rice,79.8291546790246
Silt,43.08875236618059,87.77909648867637,17.773485511112,Sugarcane,67.16406526446613
Clay,24.871427258762992,89.14099434286604,28.737008853812142,Vegetables,72.8651660403464
Silt,61.714498660403,47.430611527636295,26.834381725165727,Rice,79.48067516115886
Sandy,70.67772168854458,70.36916792004294,41.01180547136842,Maize,49.664289868808616
Silt,16.704190790094987,34.70791397771575,22.319859070574168,Rice,61.94167257415093
Silt,16.761921628831765,36.64425557751688,44.00202682605324,Sugarcane,45.83639179381577
Loamy,3.667142693354297,99.92248284233034,43.74414359413488,Rice,63.667472815708436
Sandy,73.64020150656405,52.86474745981377,22.42894929214316,Rice,66.538265509818
Silt,66.38045276218051,82.37287384341926,25.441558664319615,Rice,75.12972950919678
Silt,47.46308757498139,86.46655371187715,41.86667222621655,Rice,66.49032014875748
Clay,84.41704489691972,90.06162897050604,43.99866662688322,Wheat,82.71854476758605
Silt,80.56701529500532,99.83398081815096,28.30317308508132,Vegetables,73.53802865043893
Silt,58.535436439675216,46.90475396798075,24.629911369226935,Maize,71.96885743510066
Clay,86.82712805132586,32.82455788017898,30.78282039754626,Sugarcane,75.48983730208047
Loamy,20.584121003676824,58.78340625962102,35.63307619097205,Maize,64.194511843611
Silt,11.191961939772789,39.105646888026286,23.204235461249393,Wheat,61.91933247685965
Clay,26.974961151698963,31.569812241343858,37.09419523857218,Wheat,66.9629993701771
Sandy,5.708685608931486,55.229877899904025,16.549720713439232,Wheat,31.863440939568562
Loamy,53.1169528001032,84.86167757526655,16.478834782932495,Vegetables,73.47439167551313
Sandy,93.66056922949615,69.63264838575496,26.588631154366357,Wheat,56.00903171487591
Sandy,3.9343540668509647,51.894459244724786,25.604195761821618,Rice,50.844835492831585
Clay,12.21099140100268,75.80394038449037,24.46899646101457,Maize,62.52380279928802
Silt,45.21990282834353,46.24127262161675,29.7305928800673,Cotton,55.15424661184695
Clay,93.38750175279048,31.00670122504595,24.62200746934714,Sugarcane,76.86581108135859
Clay,31.61561049767505,83.50473705054992,20.767737554042757,Wheat,68.81427328793811
Clay,50.723480868839246,73.66201594048064,24.284086472658025,Maize,70.46763854115694
Clay,4.15728590503921,83.3611837150672,44.247128184307044,Wheat,68.38296639820447
Loamy,14.834320096208886,32.72566116813659,27.333402509845456,Vegetables,57.302523029861966
Silt,98.66301229588468,88.59837394814565,28.34138330575007,Wheat,78.04465132291654
Sandy,96.51186964360456,73.36683400254122,32.2963496985342,Wheat,56.53999995550913
Sandy,0.49399809344096157,69.4376745498848,44.5002230524268,Wheat,33.21230656257157
Silt,95.18117854232389,73.72298336801721,22.24803829307289,Wheat,71.27690345964743
Sandy,63.91199378155004,90.51032728078549,35.43846331597301,Sugarcane,60.55200492525019
Silt,86.79182945200222,71.0855554591235,36.47954080625172,Maize,70.79478035764899
Sandy,45.47398556338591,70.66652659217254,33.219732503791974,Vegetables,49.179249585452084
Clay,51.55960285792502,99.3475409946036,17.657350189099322,Wheat,76.48236656342596
Sandy,48.88465802569202,82.97111169479976,35.30616827482729,Wheat,44.83331266140509
Silt,66.68642575461044,60.96056638157947,16.922841331085266,Wheat,71.80104497763158
Silt,13.96512547563129,79.51779000230493,32.88427948649691,Wheat,56.52979830713519
Silt,2.9973589872677953,57.2461330184252,37.187435316652284,Rice,58.28521607684309
Silt,30.79299415911909,46.021282373844926,21.329096718598514,Rice,63.091785595291014
Silt,70.46807627366466,71.77963138214315,40.24866022628322,Cotton,74.41751884268976
Loamy,20.185345212294838,94.9727468679766,15.910614165990127,Wheat,65.86262578167046
Loamy,67.34324333249174,95.03976640108239,40.314385909749184,Cotton,71.22704622505472
Sandy,96.99120461072704,53.933369467384324,28.80987151928295,Sugarcane,60.713448268725344
Silt,9.39007157894184,66.93742263551866,21.527638197949337,Cotton,67.38702110626187
Sandy,67.26021182251263,44.81451289989028,19.01334434981904,Maize,52.27541728600791
Silt,44.375021930457116,99.69417766492184,43.599215027471175,Rice,66.35294793946399
Silt,86.81422543775054,98.6782535507555,17.1799676274347,Rice,85.16823589497861
Loamy,17.71497894473859,75.46562507952132,20.97280259807777,Wheat,60.8300130701656
Loamy,69.26259522261645,86.30898417742313,25.43467042299138,Wheat,74.91101491987577
Clay,83.81152896481102,80.05701128985899,33.60704546883362,Sugarcane,97.04391118213688
Loamy,94.46142194740233,71.52107533276278,31.34403255828295,Vegetables,80.63965993302732
Clay,68.32480282896458,33.734359789222836,18.76930477236942,Sugarcane,83.22383472163727
Clay,49.71747640084273,61.833503978686274,23.691839512146437,Maize,71.92976935984719
Clay,61.78472402012139,77.23504115171875,22.162553132580722,Wheat,86.47771875118676
Clay,86.89049844787182,77.42721297185793,21.40628563471024,Wheat,92.89409880033699
Clay,57.060974663882966,56.11858328956685,27.33433009439961,Sugarcane,83.58715611254846
Sandy,3.038705969683686,95.91843906606213,36.120943577749706,Sugarcane,48.13246814252994
Loamy,93.09486955069778,41.71499225657467,21.523587966517077,Sugarcane,80.65956998864782
Clay,68.95267510315611,65.02516123508924,26.000366391089443,Rice,86.94962913103643
Silt,67.65133857772466,78.36187835855759,26.72752280523487,Cotton,64.67241068551769
Loamy,21.567515239771716,78.79950641242664,44.293695883062306,Cotton,53.77477504538461
Loamy,65.88854702326572,75.40472697381709,43.63999070637207,Wheat,59.68938530649453
Clay,39.386440565415846,49.270174941630216,39.00412748256228,Rice,75.6564372288515
Sandy,65.12329770414921,40.93445980806354,22.249767624575554,Sugarcane,49.05130287266009
Clay,10.659303030799073,74.51582287786977,17.04111942275009,Wheat,66.47293005155935
Sandy,65.7845304603036,71.95114812976064,24.507124131618742,Rice,60.19373678954128
Silt,99.94137257706666,42.55492072024687,23.003836483014926,Maize,78.8190676401437
Loamy,4.821203886055603,79.35974018993943,30.177774004391814,Vegetables,59.455781761782916
Silt,97.71741842213173,61.862039421355945,38.33183730203379,Rice,82.29649799964876
Sandy,40.690796072287064,76.7432414122207,40.74968816636574,Wheat,47.783371471490675
Sandy,87.07534503372591,88.61569558391055,40.34592256231525,Cotton,49.316320158086796
Silt,78.23854840582734,41.88099000038462,25.790266836692034,Sugarcane,78.2128560996227
Sandy,56.70162609866678,31.340140759778567,35.617030303820485,Vegetables,44.871324593857395
Silt,73.84492092513266,84.53718104770508,24.3850259257266,Maize,69.91243889344946
Loamy,87.8515561301348,72.67881976068311,16.82716629705548,Vegetables,80.893276935912
Silt,40.4140321651033,78.97476987354852,36.046957968088265,Vegetables,62.648667396155666
Loamy,32.70331615632387,88.67084824920498,15.294826577093636,Rice,76.244077080869
Silt,66.75933855635847,86.19676543771504,27.275477623754657,Wheat,64.09044266611056
Sandy,80.78459419412586,97.26441028501773,24.881378079062273,Wheat,54.1626684751349
Silt,76.22851347766158,67.51545551964827,35.801326155565576,Vegetables,69.45156444934754
Sandy,79.78136488586345,64.19469428619337,37.98736418281137,Sugarcane,55.67721539186339
Silt,43.5583314812933,58.132103992351105,24.122839079138515,Wheat,64.42457343875004
Silt,81.78342161750216,40.75837299909432,39.348810433345605,Vegetables,66.38969297942249
Clay,12.020905537060845,70.08250630174157,23.81750281514801,Wheat,67.15225087296072
Sandy,54.448909796084955,49.39087670281852,28.389790799596838,Sugarcane,55.775993563791225
Clay,0.575866049812157,94.49152585490829,36.81055581042402,Maize,72.1157494118895
Sandy,32.45858299002703,70.82335629939683,35.78760687674365,Vegetables,52.63288190638144
Clay,36.646153487139784,71.4988126355677,44.621054169366005,Cotton,73.29482781074601
Loamy,39.61726916092554,54.844726261390704,21.754830726477955,Cotton,71.73372308908733
Silt,69.54672066898621,33.639254638439525,34.869537406187476,Vegetables,74.7394614862457
Sandy,38.85581012703457,32.22206357610921,33.29045724827332,Rice,50.695350039753706
Sandy,44.86936226225306,59.63346009072383,42.4529536347009,Maize,45.329061447723085
Silt,23.754413087432745,35.919576466806646,19.69086424934625,Rice,76.15518736687858
Sandy,37.325179162934006,72.47928688780974,37.553944907607985,Cotton,30.316936798588003
Sandy,22.726962726315147,91.66811039477602,32.04805848806305,Sugarcane,48.52830359510012
Clay,7.319592376844364,91.80403715631056,23.23997609363716,Vegetables,77.43480800865878
Sandy,60.34485933813779,76.13317870925627,29.233047424415222,Wheat,55.313690274837036
Loamy,66.82127985550163,44.78622820310517,25.013297912093932,Cotton,83.66714729196082
Loamy,61.94903460096145,90.40977819512105,32.37940208365383,Maize,73.75439270626534
Silt,46.34940438005724,92.02654047192456,41.67001832443998,Cotton,59.31744141393092
Sandy,37.978578017922985,43.76575094670711,32.07914953236606,Maize,42.188122105174514
Silt,86.33336495718252,81.61982600394741,33.95167254979752,Maize,73.33349464119821
Loamy,51.908178513621806,50.05636842489861,30.562435413441285,Vegetables,76.82677990093845
Sandy,47.9181877629731,86.18482186470507,16.53496519336428,Maize,62.912335225483304
Sandy,2.5642065806435688,99.80665299325219,21.985756706282828,Rice,51.11770624440073
Silt,34.12478276261564,32.1018203730575,29.760051882962482,Sugarcane,62.87216545832909
Loamy,38.019561878585705,92.81561060536524,24.307058512341143,Cotton,67.035347986537
Sandy,39.88227808969005,73.58413735190607,20.452907932835828,Sugarcane,52.16291923525014
Silt,58.017236922733225,98.13678334153748,30.12398525755315,Wheat,72.1112162086203
Loamy,53.360254672687844,62.550666226849934,24.68429380343551,Cotton,78.03288635985028
Silt,60.79050927934446,89.31715513999616,22.74322929520244,Sugarcane,71.28043017895871
Clay,76.48832615421283,34.3675848018794,28.919562523211425,Sugarcane,81.77333671472384
Sandy,81.29857387160935,53.4695335054807,18.998527742465193,Vegetables,57.19171952173434
Clay,71.81230762264944,34.6911576425847,42.83237199226222,Vegetables,76.80122398886974
Loamy,95.55236959549347,98.27401934353493,41.031062937577175,Wheat,74.18597686039675
Clay,1.823258267636163,87.18817350902857,36.22861757221606,Maize,55.08260903546753
Clay,19.57779856835461,89.67831948721793,18.186414827653685,Cotton,77.94592076965662
Loamy,0.756287497814212,95.6575662003726,38.27631763409079,Vegetables,59.216700680089176
Silt,64.7474714154603,35.95724402838498,39.23871984327057,Cotton,59.27638415350911
Clay,89.8030548949987,56.99183147593334,38.03293853143013,Wheat,78.92785215062322
Silt,24.34822965762993,34.97244223308015,18.418976613577236,Vegetables,62.105365386523935
Clay,92.70345447963066,44.755517108502005,34.317238712032946,Vegetables,82.5016792869284
Silt,6.026739028956085,46.055604392637065,40.02974387248196,Maize,42.15331925707936
Loamy,93.44360268055144,62.83750477333051,32.32060203659003,Cotton,78.5578354626488
Clay,35.16226872396344,48.79935172175498,34.392221256842674,Cotton,57.54944078815971
Loamy,10.142082844921651,37.068467477243274,28.750904382789187,Cotton,61.45781772077694
Clay,48.58717591863256,41.72437623658754,30.86121959652158,Maize,76.72341333898169
Loamy,25.677656772050796,40.30928944864637,16.031305750551756,Vegetables,60.014467860483194
Loamy,28.487290196192284,98.11537585386088,34.16889065919854,Wheat,66.40049337977273
Clay,30.728996492628657,83.15047548429315,17.443416386734775,Cotton,80.0137175790068
Clay,80.30258978326634,97.74330256886934,28.050437830206704,Sugarcane,85.67469876262052
Clay,53.91612766752545,60.7818340555536,23.779652930022234,Maize,79.5956948885969
Sandy,31.130769915600364,49.48579371638596,31.36283850635139,Rice,35.338852439224844
Silt,61.03337833109184,85.88052380464308,19.002490065696215,Wheat,75.08496161819086
Sandy,71.61506742231936,52.837774262880274,35.74930205919955,Sugarcane,54.53197148645791
Sandy,27.262400073353376,50.956836159374376,38.85034610785411,Cotton,38.103912915071724
Loamy,41.354910152535155,46.275419454548185,19.900633492294695,Rice,79.34854119279585
Clay,12.188609333694755,39.077528475696475,18.129392620556466,Wheat,74.05310530676155
Silt,18.11493495346803,47.952414271173616,19.365464483620777,Maize,61.537168279494715
Loamy,68.11178539649828,54.87238239317214,41.31382685695505,Rice,82.25901667677483
Sandy,18.143834769562694,77.17959457020113,30.845677852690685,Vegetables,36.82660679249055
Clay,52.516338366706016,34.37953895536161,29.01782988022508,Rice,81.06561679398015
Loamy,70.90462617224327,44.73548577657401,18.201354573070628,Sugarcane,78.0340481759135
Clay,10.687692309474384,86.63165482041734,34.486680202708854,Wheat,61.01360435954236
Loamy,56.73122196289035,40.284534650863954,41.039987756852696,Sugarcane,58.91929435629445
Clay,25.656278370136377,53.985160256576506,39.84557607970359,Sugarcane,72.13503412078717
Sandy,96.29268752375798,90.52612453006981,33.78164126942404,Cotton,63.053107844014015
Silt,48.35456467199247,40.844771780040986,17.258361499550208,Maize,71.78799541750377
Sandy,80.59925497751581,35.79157849327329,18.371910815280387,Rice,67.56988778842154
Silt,55.022654215626176,63.91765965560076,16.47926961329474,Wheat,63.093967489405046
Clay,4.341253285481916,51.16936578949755,22.724376494774077,Vegetables,73.12140186417457
Loamy,63.31513755940223,69.43858551386978,19.06984401481133,Maize,82.36767037838324
Sandy,95.14033422066571,86.26634233384326,22.801441207573017,Maize,61.01434908898204
Silt,60.16118201463312,39.60039417069202,26.55174167156885,Wheat,62.66889463708376
Sandy,81.91888594267903,70.64893591879995,43.28948352213407,Maize,47.291054688527865
Silt,88.42064633484078,65.38561322729048,33.31128179345076,Cotton,77.13373750492865
Sandy,22.807977194893247,40.08551502092397,40.049213570488874,Maize,30.496447140079702
Silt,21.204483990822666,73.67989398702878,36.31054502136997,Cotton,58.890576052275264
Silt,61.09809888509917,49.15482925025401,18.375093915798953,Rice,71.13842858672697
Clay,41.10284698067047,64.14840229808087,37.07761219121846,Rice,70.4728618707941
Silt,83.98613028667204,35.759062699394335,23.252966446773733,Sugarcane,64.52360099043469
Clay,90.00231233980112,62.170884004953614,34.17323540984119,Cotton,78.38854960564827
Silt,35.34213793027181,51.45244276299742,25.228859209289656,Vegetables,55.82208852657768
Loamy,23.687055897448207,87.5666847829748,44.930167897939775,Rice,67.79712655477422
Loamy,78.05255152438619,33.98851088981578,22.906544384903334,Maize,82.48408469539092
Loamy,27.48060355481361,59.3025092442831,23.37391412322809,Wheat,64.91173403061704
Silt,82.26143185136785,62.09019968920066,42.92016766687195,Wheat,74.27165855055529
Clay,42.37382536487628,80.7504253409383,15.73933213908968,Cotton,72.41664169795142
Clay,66.75498992914704,70.20013025631476,35.90066963619591,Vegetables,70.69610612060536
Silt,9.553531383466819,76.70486360359267,36.75979172207634,Sugarcane,53.918177179288335
Loamy,62.3859324676573,84.39344999562293,40.09135732231198,Maize,70.06362160262366
Loamy,45.17676787372291,90.35420815607321,44.23317931915426,Cotton,78.91556403322714
Clay,58.66084631754741,51.971284770572936,44.26805757469957,Wheat,59.8383069003997
Loamy,16.801420774486342,67.6615893754732,16.958302726993917,Cotton,68.63726786515853
Sandy,73.68737449441821,88.807565490744,39.655179682587075,Maize,49.72185086297925
Clay,86.27970775432286,99.26157916755395,34.38929800972144,Vegetables,83.24629480944873
Loamy,21.673980009077564,92.26635177306342,34.42026403119274,Vegetables,59.44525241343236
Clay,9.571455552016172,56.00270838370638,18.850497798440845,Rice,78.75510422943931
Sandy,2.3638586046336396,43.66165620530553,34.505614993369605,Maize,35.76762717867079
Clay,64.1971500443266,64.25747761846121,44.47447741803744,Rice,83.86010229877105
Clay,60.70940360887808,81.91490162852295,42.354557086183405,Rice,81.0032297289357
Clay,54.669741271407005,64.47983495273084,28.173919824145514,Rice,71.77163591642645
Clay,23.194709611597542,63.82266043195679,16.19843919858283,Cotton,77.1443901858164
Sandy,39.09059959055147,88.67612947572604,25.868804700006145,Wheat,38.36008829413265
Silt,59.4476335186173,55.298264534703044,39.79170934801665,Vegetables,53.63232693820671
Clay,49.67668588591694,90.1856272368152,36.04497304395498,Cotton,69.05439458702023
Clay,98.77855202148874,58.47633606662065,28.780309667818692,Wheat,76.94997340085251
Loamy,13.643975255673313,52.976317397483754,16.653046054764932,Vegetables,72.51061980136097
Clay,69.51445540475937,61.77929378397893,27.806841834699078,Maize,77.38298597518823
Loamy,40.431876810429216,83.37128710724079,29.070748191536506,Vegetables,76.43920607522229
Silt,42.819961492561475,38.8201419504796,42.85666598682408,Vegetables,54.24941930458326
Sandy,71.75977656581762,43.749345111041215,34.232583107464784,Vegetables,52.54534673708138
Sandy,69.24361513243696,96.60113779641644,24.34958749963947,Sugarcane,64.07417211379823
Silt,99.12559937021884,42.284413916695016,30.75954793352164,Maize,74.80602397104202
Sandy,12.839428945412523,69.74091225517381,16.981659234664804,Cotton,42.622848372121254
Silt,10.410964938416633,70.55201266633566,44.177047069492104,Cotton,49.49500568954479
Silt,72.43388171287411,64.27371234351713,25.80179705792178,Wheat,66.18295556322079
Silt,57.83869170064091,75.1321674003773,29.336020647394072,Cotton,57.518086934463675
Sandy,27.416066655980586,46.08787080583329,25.65851922710768,Rice,49.47493532730566
Loamy,7.9419368988986605,68.68635874437237,35.475351903486,Vegetables,58.395996407789774
Silt,8.565824959643054,56.0521278672828,34.86696474988779,Cotton,55.258652824078325
Clay,89.41908746641182,76.31670817404324,36.459669315874066,Wheat,79.53409337122282
Sandy,19.18673247187429,39.885648036120465,23.044296888357625,Wheat,47.094531248745554
Silt,32.33715621155208,69.96141917876334,24.47005443492198,Rice,68.972999205753
Silt,22.6656402226988,42.96892487683266,18.75753693288624,Wheat,54.89173097125583
Clay,35.49963058319373,49.505014418052546,34.66529915538338,Sugarcane,72.4393239226579
Loamy,6.942384274609337,45.30968602265082,16.193913820069575,Vegetables,67.1821075155519
Loamy,51.90597909082704,42.7986445908172,32.93047006570377,Vegetables,58.41588221859077
Loamy,6.76125635922149,87.79976660924669,41.090876545549015,Vegetables,56.72872237501631
Silt,80.03565078223616,49.999529736262325,41.72496444868901,Maize,61.51871011604
Silt,23.3712081910433,94.89866473051146,28.47113281109885,Cotton,63.17771928231766
Silt,54.00119146045106,97.89485677416336,28.779110646392212,Sugarcane,75.09242347404863
Sandy,88.00790875614582,69.98823289559681,17.30907549024052,Cotton,60.41382103289116
Clay,65.08773690471942,40.01007858660085,35.12295076329107,Sugarcane,64.58847941497703
Silt,53.29577865513353,56.218377036570686,39.637782611185365,Cotton,51.63006773536924
Clay,32.43337531153756,85.84125843437498,22.33965163814139,Rice,79.674246307017
Clay,33.300191305819794,55.717351008794935,27.639026449000937,Wheat,65.9327183105508
Loamy,66.94869551981901,36.091205281195215,40.16518010295811,Wheat,64.4761574953759
Sandy,99.41393612211675,68.97494376497315,41.313614029868646,Rice,59.5392065797827
Silt,66.18391898493786,89.15845960472242,22.29539940792678,Sugarcane,83.62222226582696
Loamy,55.77834173700249,85.71484710004518,31.517119036240928,Maize,60.30230942230013
Loamy,73.06505102392461,42.258619809124724,20.77479451907481,Sugarcane,79.61957198762403
Silt,46.52056122837182,77.09352300887267,18.056362924186697,Wheat,70.23660770012297
Clay,6.0142342600785215,45.4352984404953,42.333615041758726,Maize,63.05398447532962
Loamy,56.22968158779098,45.274527418652056,39.615225126963274,Cotton,68.32518646134034
Clay,95.76252845053801,91.18502413136295,37.80104705409522,Maize,88.08627352897
Sandy,17.530294235765965,47.476826691816115,16.462989564394213,Sugarcane,45.79494521398043
Clay,69.00048908206658,48.427314256260786,40.31186378130772,Rice,73.54185132276228
Sandy,20.093368865905646,30.045737353290967,28.141322277161514,Cotton,28.907442461888408
Clay,53.582768447308126,90.94683238878623,25.271853698875788,Sugarcane,80.91666665027901
Loamy,9.667644964671961,85.48163692463943,31.394290830761292,Cotton,57.67573981639567
Loamy,45.037093625818514,73.91302545634747,17.740597281706677,Maize,78.38458615457212
Sandy,75.61633288952461,82.51860347571895,37.69939648057196,Wheat,50.12751743054955
Silt,34.757152423898205,40.643399719714424,32.47305230664888,Sugarcane,56.62182607861863
Sandy,66.4911724487218,62.08265162113028,20.597702906195025,Rice,54.884511510193384
Sandy,79.54499607897291,54.58535711441466,20.64696599307137,Maize,66.6175453982336
Clay,92.71778194794527,36.564356837991156,20.52745954718023,Sugarcane,86.43132263427621
Clay,23.464208185545353,64.02913396504468,16.71007162655802,Rice,74.67521122927641
Sandy,39.931591580930814,94.45177552398448,32.63395348115054,Sugarcane,53.76151886309956
Loamy,15.241601333041743,32.804138333548615,40.21044532765524,Maize,65.250046282492
Clay,99.24835021583752,50.402263944565576,15.524946419621658,Sugarcane,88.78400930023979
Silt,92.70009679242953,44.52786553439924,16.470139349138208,Cotton,76.98681765442535
Clay,53.99571302805596,46.67026575659874,32.183108300608374,Maize,78.24354187774017
Clay,84.20332943764213,93.59041863155628,39.58487056158157,Sugarcane,75.36712712296006
Silt,52.09579772720422,62.76483379640031,24.80216671705901,Wheat,60.562930816615484
Sandy,62.35856880027597,62.640958905787315,25.488431964231665,Sugarcane,61.89471320215874
Silt,8.912443211601662,83.24029497186976,32.890394924903276,Cotton,52.242882466523795
Sandy,75.52704204968079,40.814454280344805,23.22638667372441,Rice,61.79206483218974
Sandy,12.771348363523483,64.10857478700356,15.798250982330524,Rice,47.93324386108185
Sandy,82.60676302525283,60.09896498847418,37.05685554304788,Rice,56.686432923423986
Silt,78.20280876703859,71.78374833826592,33.76949738824359,Wheat,64.3512683427257
Sandy,70.87446977429764,99.9690392275307,32.42267997166977,Cotton,58.128344654590826
Loamy,3.6160380524762115,83.8614225857433,37.250523869754694,Maize,60.442093279141126
Silt,30.31283559453286,57.8505992112199,35.25692512686113,Rice,64.26484672702531
Loamy,26.311256991084285,87.92871365918329,21.176459645349635,Cotton,80.73966105982447
Sandy,36.01364074715191,41.949585431873615,25.574431408300534,Sugarcane,57.923844305727926
Clay,8.764274676383854,32.13245804162721,18.78330425035875,Wheat,53.92489136156297
Sandy,93.69578230310628,44.31138607249911,18.89571040253643,Cotton,55.784533581017506
Loamy,55.38022407123763,53.828808927998175,35.28587239069618,Cotton,78.50548236287345
Loamy,30.552431065802356,65.7406530221692,40.75800320947495,Maize,59.0842003990947
Silt,39.698151707428345,73.05903983788399,43.881977515834166,Cotton,68.01967099989953
Clay,44.72025405048357,93.74240020500952,33.85041352648334,Maize,72.53153269831135
Silt,60.05943333606173,65.68978066853204,20.52303970082871,Wheat,65.75396497108413
Loamy,51.567942769649775,65.08929512380107,18.16951036346792,Wheat,75.18952175294875
Sandy,91.93919732144174,33.517010687608746,39.38552914610273,Sugarcane,54.97284591417922
Clay,49.696348290583025,32.443808685935664,32.36269429079998,Maize,72.44796543734161
Sandy,99.21580148233127,68.58119733414605,33.5485506304116,Maize,66.01145833729557
Sandy,85.14249577450957,60.672502927384116,38.44386266264128,Rice,62.85659531872679
Clay,20.85105143573358,88.7426276486209,36.09831683197355,Rice,75.42263866316524
Silt,93.05952146439162,41.247570929829166,40.0337475856829,Sugarcane,79.59417131874433
Sandy,11.636639788547608,31.74801634819347,16.686417163796353,Wheat,44.37964182276546
